feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_level,fragments_ms2_spectrum_level,datafile:pos_hela_LG5.mzML:area,datafile:pos_hela_LG2.mzML:area,datafile:pos_hela_LG3.mzML:area,datafile:pos_hela_LG1.mzML:area,datafile:pos_hela_LG6.mzML:area,datafile:pos_hela_S2.mzML:area,datafile:pos_hela_HG2.mzML:area,datafile:pos_hela_LG4.mzML:area,datafile:pos_hela_HG1.mzML:area,datafile:pos_hela_HG4.mzML:area,datafile:pos_hela_HG5.mzML:area,datafile:pos_hela_HG3.mzML:area,datafile:pos_hela_S1.mzML:area,datafile:pos_hela_S3.mzML:area,datafile:pos_hela_HG6.mzML:area,datafile:pos_hela_S4.mzML:area,datafile:pos_hela_S6.mzML:area,datafile:pos_hela_S5.mzML:area,datafile:neg_hela_LG1.mzML:area,datafile:neg_hela_LG5.mzML:area,datafile:neg_hela_HG3.mzML:area,datafile:neg_hela_HG6.mzML:area,datafile:neg_hela_LG2.mzML:area,datafile:neg_hela_LG3.mzML:area,datafile:neg_hela_LG6.mzML:area,datafile:neg_hela_S4.mzML:area,datafile:neg_hela_LG4.mzML:area,datafile:neg_hela_HG1.mzML:area,datafile:neg_hela_HG5.mzML:area,datafile:neg_hela_HG2.mzML:area,datafile:neg_hela_S2.mzML:area,datafile:neg_hela_S1.mzML:area,datafile:neg_hela_HG4.mzML:area,datafile:neg_hela_S3.mzML:area,datafile:neg_hela_S6.mzML:area,datafile:neg_hela_S5.mzML:area
P1795,2.637,398.32633,398.32649,0.40168054099023837,C23H44NO4,CCCCCCCCC=CCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 16:1,CAR 16:1(7),0.919,0.802234999999996,0.001723200982425454,0.860617499999998,All,Some,0.0,0.0,0.0,0.0,0.0,1394.8844914529136,2804.4175818775952,0.0,2682.4293699954674,2412.4228395061727,949.1833307891925,2291.1602558441723,1040.1359980097852,947.2817133443164,1724.926301998035,1358.6903244779924,0.0,1466.5262897132593,,,,,,,,,,,,,,,,,,
P1795,2.637,398.32633,398.32649,0.40168054099023837,C23H44NO4,CCCCCCCCCC=CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 16:1,CAR 16:1(6),0.7530000000000001,0.7248449999999877,0.0,0.7389224999999939,All,None,0.0,0.0,0.0,0.0,0.0,5953.359669403433,11179.725313874353,0.0,9884.952409729567,11701.003086419752,7640.818195695315,13006.932266895432,4813.160295215192,5756.1779242174625,8697.052079921388,5216.076855210274,0.0,9059.237009970893,,,,,,,,,,,,,,,,,,
P1795,2.637,398.32633,398.32649,0.40168054099023837,C23H44NO4,CCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 16:1,CAR 16:1(9),0.45699999999999985,0.8181749999999965,0.0019852324168438723,0.6375874999999982,All,All,0.0,0.0,0.0,0.0,0.0,7051.755839143652,14615.857104248054,0.0,13932.618220274964,11886.574074074075,5509.998473515493,11401.907477260398,5246.7037067750225,5296.540362438221,9678.021618080576,6625.232820311734,0.0,7974.236700315849,,,,,,,,,,,,,,,,,,
P1852,2.775,448.34207,448.34214,0.15613076208673413,C27H46NO4,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:4,"CAR 20:4(8,11,14,17)",0.6597142857142856,0.7416385714285606,0.0,0.7006764285714231,Some,Some,0.0,0.0,0.0,0.0,0.0,4560.4734683025035,0.0,0.0,0.0,6582.5675020922345,0.0,3651.8918918918916,0.0,4063.5323820817875,0.0,3528.860571201904,0.0,10166.06498194946,,,,,,,,,,,,,,,,,,
P1852,2.775,448.34207,448.34214,0.15613076208673413,C27H46NO4,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:4,"CAR 20:4(5,8,11,14)",0.453,0.4560750000000269,0.00024727635465783695,0.4545375000000134,Some,Some,0.0,0.0,0.0,0.0,0.0,469.5265316974969,0.0,0.0,0.0,2227.432497907765,0.0,268.10810810810807,0.0,336.46761791821274,0.0,241.13942879809602,0.0,833.9350180505417,,,,,,,,,,,,,,,,,,
P2247,3.434,426.35727,426.35779,1.219632928471941,C25H48NO4,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 18:1,CAR 18:1(9),0.9539999999999997,0.7929000000000883,0.0008237037744469913,0.873450000000044,All,All,353.4031413612565,0.0,0.0,458.88888888888886,0.0,3719.15616059358,3220.7668625804645,0.0,3702.754928841886,3278.081427774679,2583.176943063393,3085.6772184743127,2075.294117647059,2679.513179383706,2719.230769230769,2101.1806677393142,2262.052477468123,2795.5493741307373,,,,,,,,,,,,,,,,,,
P2247,3.434,426.35727,426.35779,1.219632928471941,C25H48NO4,CCCCCCC=CCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 18:1,CAR 18:1(11),0.6019999999999999,0.8628600000000404,0.0,0.7324300000000201,All,Some,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.06760173806822,0.0,0.0,93.34608412961715,0.0,93.68422074957995,43.53168999460065,106.46879531263872,,,,,,,,,,,,,,,,,,
P2247,3.434,426.35727,426.35779,1.219632928471941,C25H48NO4,CCCCCCCCCCCC=CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 18:1,CAR 18:1(6),0.6519999999999997,0.4960199999999588,0.0,0.5740099999999793,All,None,7746.5968586387435,0.0,0.0,9411.111111111111,0.0,49880.843839406414,67379.23313741953,0.0,60897.24507115812,59921.91857222532,50983.755455198545,58214.32278152569,42024.70588235294,54027.140736486675,53980.769230769234,46605.1351115111,41594.41583253728,57397.98183055662,,,,,,,,,,,,,,,,,,
P3047,4.187,454.3887,454.38909,0.8582952553691952,C27H52NO4,CCCCCCC=CCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:1,CAR 20:1(13),0.7080000000000002,0.8517999999999688,0.0,0.7798999999999845,All,None,,,0.0,,,,,0.0,,,0.0,,,,,,,6570.0,,,,,,,,,,,,,,,,,,
P3047,4.187,454.3887,454.38909,0.8582952553691952,C27H52NO4,CCCCCCCCC=CCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,[M]+,CAR 20:1,CAR 20:1(11),0.6589999999999998,0.8267199999999661,0.0,0.742859999999983,All,None,,,0.0,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,
P3363,4.414,508.37611,508.37615,0.07868189727762906,C26H54NO6P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(9),0.9240000000000004,0.747965000000022,0.0,0.8359825000000112,All,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.46955660844353,0.0,0.0,0.0,205.80204778156997,,,,,,,,,,,,,,,,,,
P3363,4.414,508.37611,508.37615,0.07868189727762906,C26H54NO6P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(11),0.9220000000000006,0.7404899999999941,0.0,0.8312449999999973,All,None,0.0,0.0,0.0,0.0,0.0,18000.0,19296.26590069758,0.0,22400.0,17800.0,14500.0,0.0,16358.848016311273,16310.020507743442,0.0,15800.0,0.0,19894.19795221843,,,,,,,,,,,,,,,,,,
P3363,4.414,508.37611,508.37615,0.07868189727762906,C26H54NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C,[M+H]+,LPC O-18:1,LPC O-18:1(6),0.863999999999999,0.7580300000000193,0.012079117134627376,0.8110150000000091,All,Some,0.0,0.0,0.0,0.0,0.0,0.0,503.73409930242104,0.0,0.0,0.0,0.0,0.0,241.15198368872652,2129.5099356481155,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
P3487,4.509,466.32895,466.3292,0.5361019640075901,C23H48NO6P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-18:1,LPE O-18:1(9),0.8419999999999996,0.7673100000000375,0.09031442335136197,0.8046550000000185,All,Some,0.0,0.0,0.0,0.0,0.0,146.19176264277928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
P3487,4.509,466.32895,466.3292,0.5361019640075901,C23H48NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-18:1,LPE O-18:1(6),0.875,0.701590000000067,0.005723904272949389,0.7882950000000335,All,All,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299.212598425197,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
P3487,4.509,466.32895,466.3292,0.5361019640075901,C23H48NO6P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-18:1,LPE O-18:1(11),0.7299999999999995,0.7120650000000239,0.0,0.7210325000000117,All,None,0.0,0.0,0.0,0.0,0.0,15353.808237357222,0.0,0.0,0.0,0.0,15100.0,0.0,15100.0,15200.787401574804,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
P4284,5.3,494.36047,494.3605,0.06068445998638786,C25H52NO6P,CCCCCCC=CCCCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-20:1,LPE O-20:1(13),0.7050000000000001,0.8052700000000073,0.056710211713081396,0.7551350000000037,All,Some,,0.0,0.0,0.0,,,,0.0,,,54300.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
P4284,5.3,494.36047,494.3605,0.06068445998638786,C25H52NO6P,CCCCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M+H]+,LPE O-20:1,LPE O-20:1(11),0.9359999999999999,0.1540400000000659,0.0,0.5450200000000329,All,None,,0.0,0.0,0.0,,,,0.0,,,0.0,,,52900.0,,,48700.0,48500.0,,,,,,,,,,,,,,,,,,
P4477,5.503,838.55893,838.55926,0.39353211598025634,C46H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,BMP 18:1_22:6,"BMP 18:1(6)_22:6(4,7,10,13,16,19)",0.48542857142857115,0.7502942857142736,0.0,0.6178614285714223,Some,None,11057.41751104183,0.0,0.0,16150.0,8746.440195280715,17300.489715964737,0.0,0.0,0.0,0.0,0.0,0.0,29315.6608478803,18997.538276793755,0.0,23009.41176470588,12008.194233687404,16027.289985761749,,,,,,,,,,,,,,,,,,
P4477,5.503,838.55893,838.55926,0.39353211598025634,C46H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,BMP 18:1_22:6,"BMP 18:1(9)_22:6(4,7,10,13,16,19)",0.44833333333333325,0.7668499999999957,0.0,0.6075916666666644,Some,None,16942.58248895817,41500.0,22300.0,16150.0,16422.80309194467,46799.02056807051,88500.0,23700.0,35325.80645161291,79100.0,58700.0,80900.0,48484.3391521197,43871.84028820174,56600.0,47390.58823529412,60591.805766312595,38445.4200284765,,,,,,,,,,,,,,,,,,
P4477,5.503,838.55893,838.55926,0.39353211598025634,C46H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,BMP 18:1_22:6,"BMP 18:1(11)_22:6(4,7,10,13,16,19)",0.3844999999999996,0.6611612500000206,0.0,0.5228306250000101,Some,None,0.0,0.0,0.0,0.0,6330.756712774613,17300.489715964737,0.0,0.0,57874.1935483871,0.0,0.0,0.0,0.0,17030.621435004505,0.0,0.0,0.0,16027.289985761749,,,,,,,,,,,,,,,,,,
P4576,5.615,764.54226,764.54361,1.7657593134399436,C40H75O10P,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCC=CCCCCCCCC,[M+NH4]+,BMP 16:1_18:1,BMP 16:1(7)_18:1(6),0.4269999999999996,0.4611449999999877,0.0,0.44407249999999365,Some,None,4975.182481751825,4280.0,0.0,3497.7064220183483,0.0,2248.816234498309,2748.8796680497926,0.0,0.0,1233.38512763596,869.8496027241771,0.0,1642.7703523693804,1987.2611464968154,0.0,1384.576228047849,0.0,2264.5478582760447,,,,,,,,,,,,,,,,,,
P4576,5.615,764.54226,764.54361,1.7657593134399436,C40H75O10P,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,BMP 16:1_18:1,BMP 16:1(6)_18:1(6),0.42349999999999977,0.4455999999999847,0.0,0.4345499999999922,All,None,5908.029197080293,0.0,0.0,4337.155963302752,0.0,2351.972942502818,1951.8672199170123,0.0,0.0,1137.6914539400664,573.5839954597049,0.0,2895.3827460510324,2021.2314225053078,0.0,2225.706286586918,0.0,2545.0555261766262,,,,,,,,,,,,,,,,,,
P4576,5.615,764.54226,764.54361,1.7657593134399436,C40H75O10P,CCCCCCCCCCCC=CCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCC,[M+NH4]+,BMP 16:1_18:1,BMP 16:1(9)_18:1(6),0.6229999999999998,0.24222250000002532,0.0,0.43261125000001255,All,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.5811739820201,,,,,,,,,,,,,,,,,,
P4576,5.615,764.54226,764.54361,1.7657593134399436,C40H75O10P,CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,BMP 16:1_18:1,BMP 16:1(6)_18:1(9),0.41999999999999993,0.43005499999998165,0.0,0.4250274999999908,Some,None,4975.182481751825,4280.0,0.0,3497.7064220183483,0.0,2248.816234498309,2748.8796680497926,0.0,0.0,1233.38512763596,869.8496027241771,0.0,1642.7703523693804,1987.2611464968154,0.0,1384.576228047849,0.0,1452.9666842940244,,,,,,,,,,,,,,,,,,
P4576,5.615,764.54226,764.54361,1.7657593134399436,C40H75O10P,CCCCCCC=CCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCC=CCCCCCCCCC,[M+NH4]+,BMP 16:1_18:1,BMP 16:1(6)_18:1(11),0.6194999999999999,0.2266775000000223,0.0,0.4230887500000111,All,None,5908.029197080293,0.0,0.0,4337.155963302752,0.0,2351.972942502818,1951.8672199170123,0.0,0.0,1137.6914539400664,573.5839954597049,0.0,2895.3827460510324,2021.2314225053078,0.0,2225.706286586918,0.0,1733.4743521946061,,,,,,,,,,,,,,,,,,
